x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y
0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0.865624844
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.960391866
1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.935624609
0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0.882525577
1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.946133793
1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.940356815
1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.930585118
1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.944474448
1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.953324287
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0.920751964
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.003104629
0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.862859269
0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.8643957
1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.939189128
0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.847986624
1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.918785333
0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.884922409
1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.948223338
1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.960944981
0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.893096218
0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.880681861
0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.877854829
1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0.991304844
1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.948714996
1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.991059015
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.910857353
0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.836494125
1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.936607925
1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.957196091
1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.958793979
1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.958425235
0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0.842209646
0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.847310594
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0.896968023
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.949882683
0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.891744159
0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.906493891
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.912762526
0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0.931076776
1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.932551749
1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0.908767807
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.899979426
1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.926897685
1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.934026722
0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.834650409
0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.839997186
0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.906678262
0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.916019759
1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.956089861
1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.901700228
0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.852964658
1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.880866233
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.852104257
1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.95854815
1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.000707798
1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.957503377
0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.873061167
1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0.916388502
1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.886950497
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.942139074
0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.848662653
0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.841164873
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0.951726399
1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.973666624
1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.97090105
0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0.876564228
1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.93869747
0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0.890146272
1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.883017235
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0.943183847
0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.918539504
1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.003289001
0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.843930448
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.90716992
1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.940479729
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.963341812
0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0.857819778
1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.97133125
1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1.007836835
1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0.915958301
1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.989399671
0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.901823142
0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0.836248296
1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0.94883791
0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0.870234135
1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.925729998
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.851428228
1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.933350693
1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.983438321
0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.829426546
1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.871155993
1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.894263905
1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0.944843191
0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.826476599
0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.843500247
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.911471925
1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0.907968864
0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0.817503846
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.949882683
1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.930892404
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.87871523
0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.89063793
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.900163798
1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.938144355
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0.932244463
0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.876932971
0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.859233294
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0.886520296
0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.88135789
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.917679103
0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.876810057
1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.950497255
1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0.891744159
1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.961743925
1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.975325969
1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.930339289
0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0.860523895
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0.871094536
1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.952709715
0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.874781969
1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.003596287
0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.910488609
1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.956520062
0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0.84608145
1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0.911410468
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.936239182
1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.953938859
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.845282506
1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0.920813421
1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.911164639
1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.957196091
0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.873921568
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0.896599279
0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.86968102
1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.940479729
1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.934887123
1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.923210252
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.885967181
1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.98214772
1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.935317323
0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0.867775846
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.871524736
1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0.945334849
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0.843991905
0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.916941617
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.903728316
0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.868206047
0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.885475524
0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0.889593157
0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.86175304
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.83551081
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0.896476365
1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0.898750282
1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.933903807
0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.834281665
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.981840434
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.974588482
1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.960146037
0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.88092769
0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.877609
1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.912639612
0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.887626526
0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.904097059
0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.904896003
0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0.867099817
1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0.906862634
1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.91841659
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.865624844
1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.932551749
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.979566517
0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.869127905
0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.876932971
0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.879452717
0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.910550067
1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0.95369303
0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.869988306
0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.836002467
0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.867714389
1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.986265353
0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0.828934888
1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0.914790614
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0.919399905
1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0.910242781
0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.869558106
1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.972683309
0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.841717988
0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.855607318
0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0.875273626
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.817688218
0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.887503612
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0.844114819
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0.840919044
0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.925791455
0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.91995302
0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.902622086
1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0.957503377
1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.933535064
1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0.891498331
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.984175808
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.86107701
0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.839874272
0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0.807609235
1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.935870438
1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.93716104
0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.857635406
0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.854501088
0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0.867960218
1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.002059857
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.876810057
1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.921550908
0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.826968257
0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.915896844
0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0.861507211
1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.957073177
0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0.897336766
0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.883816179
1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.957319006
0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.880558947
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.894018076
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.9525868
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.910672981
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0.927082057
0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.906616805
1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1.011401353
1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.962051211
0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.853702145
1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.879145431
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.042498703
0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.896845108
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.943060932
0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.912086497
1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.931629891
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0.947854595
1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0.962358497
0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.911041724
1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.942692189
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.876502771
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.017362703
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.883816179
1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.934211094
0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0.87342991
0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.849891797
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.927758086
0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.899610683
0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0.886335925
1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.890515015
1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.938328727
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.937468326
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.936669382
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.959224179
0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.834035836
1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.92259568
1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.95744192
0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.870971621
1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.946441079
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.937099583
1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.991489216
0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0.843868991
1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.912147954
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.853210487
1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.920137392
0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.90120857
1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.948714996
1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0.923517538
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.929110145
0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0.894755563
0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.866853988
1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.973850996
0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.816151788
0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.847925167
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0.916081216
0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.873921568
1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0.967397989
1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.954123231
0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0.876994428
0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0.86371967
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0.875580912
1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.963587641
0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0.842947132
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0.860585352
1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0.977046771
0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.852350086
0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0.860032238
0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.888978585
1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0.906370976
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0.93648501
0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.878407944
0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.837723269
1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0.915528101
0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0.859048922
0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0.901024199
0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.846880394
0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0.855545861
1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.950743084
1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.896107622
1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.891559788
1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.965062614
1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.918969705
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.940110986
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.890822301
1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0.920690507
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0.938144355
0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.867345646
